#cluster_id	cluster_protein_count	TAXON_count	protein_span_mean	protein_span_sd	fraction_secreted	GO	GO_entropy	IPR	IPR_entropy	SignalP_EUK	SignalP_EUK_entropy	Pfam	Pfam_entropy
OG0005311	23	23	658.6521739130435	19.99045140680958	0.00	N/A	N/A	IPR000408:19	0.000	N/A	N/A	PF13540:23;PF00415:19	0.993
OG0005312	23	23	797.1304347826087	90.81673105183538	0.00	GO:0005801:23;GO:0006886:23;GO:0016020:23	1.585	IPR007265:23	0.000	N/A	N/A	PF04136:23	0.000
OG0005313	23	23	894.3913043478261	18.511428034160254	0.00	GO:0006888:23;GO:0006890:23;GO:0070939:23	1.585	IPR007528:23	0.000	N/A	N/A	PF04437:23	0.000
OG0005314	23	23	875.7391304347826	15.38553072745934	0.00	GO:0000176:23;GO:0003676:23;GO:0006139:23;GO:0006396:23;GO:0008408:23	2.322	IPR002562:23;IPR002121:23;IPR012588:23	1.585	N/A	N/A	PF01612:23;PF00570:23;PF08066:23	1.585
OG0005315	23	23	969.5652173913044	44.472586658335665	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005316	23	23	962.5217391304348	100.24269226979673	0.00	GO:0004402:23;GO:0006355:23;GO:0016573:23	1.585	IPR002717:23	0.000	N/A	N/A	PF01853:23	0.000
OG0005317	23	22	633.0	310.527881545911	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005318	23	23	857.3478260869565	26.80786499721461	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005319	23	23	962.7826086956521	1.7183541604669135	0.00	GO:0005515:23;GO:0006886:23;GO:0031267:23	1.585	IPR005043:23;IPR001494:23;IPR013713:23	1.585	N/A	N/A	PF03378:23;PF03810:23;PF08506:23	1.585
OG0005320	23	23	1824.1304347826087	45.673990646210164	0.00	GO:0005096:23;GO:0043547:23;GO:0051056:23	1.585	IPR024584:24;IPR018515:23;IPR000331:23	1.585	N/A	N/A	PF11864:24;PF03542:23;PF02145:23	1.585
OG0005321	23	23	793.7391304347826	62.09124939488469	0.00	GO:0000776:23;GO:0034508:23;GO:0005524:1	1.127	IPR012485:23;IPR003439:1	0.250	N/A	N/A	PF07778:23;PF00005:1	0.250
OG0005322	23	23	361.39130434782606	50.54893378691908	0.00	GO:0016787:1	0.000	IPR002347:23;IPR003140:1	0.250	N/A	N/A	PF00106:23;PF02230:1	0.250
OG0005323	23	23	919.1739130434783	292.99334495690493	0.00	GO:0004672:23;GO:0005524:23;GO:0006468:23	1.585	IPR000719:23	0.000	N/A	N/A	PF00069:23	0.000
OG0005324	23	23	817.5217391304348	26.468799623276542	0.00	N/A	N/A	IPR005343:23	0.000	N/A	N/A	PF03715:23	0.000
OG0005325	23	23	256.0869565217391	32.73067042376941	0.00	GO:0000813:23;GO:0032509:23	1.000	IPR007143:23	0.000	N/A	N/A	PF03997:23	0.000
OG0005326	23	23	2748.0	64.94747041296895	0.00	GO:0005524:23;GO:0046488:23;GO:0052742:23;GO:0046872:22	2.000	IPR002423:23;IPR002498:23;IPR000306:22	1.585	N/A	N/A	PF00118:23;PF01504:23;PF01363:22	1.585
OG0005327	23	23	1002.304347826087	216.84284727857414	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005328	23	23	622.4782608695652	25.482934724886313	0.00	N/A	N/A	IPR000873:31;IPR025110:23	0.984	N/A	N/A	PF00501:31;PF13193:23	0.984
OG0005329	23	23	507.04347826086956	7.709273133670089	0.00	GO:0020037:23	0.000	IPR000898:23	0.000	N/A	N/A	PF01231:23	0.000
OG0005330	23	23	331.6521739130435	30.17284799523683	0.00	GO:0006338:23;GO:0031011:23	1.000	IPR013175:26	0.000	N/A	N/A	PF08193:26	0.000
OG0005331	23	23	1174.7826086956522	161.32116401269892	0.00	GO:0005515:23	0.000	IPR000595:44;IPR001611:40;IPR001810:20	1.513	N/A	N/A	PF00027:44;PF13516:40;PF16643:23;PF12937:11;PF00646:9	2.078
OG0005332	23	23	504.2608695652174	6.305397214011584	0.00	GO:0022857:23;GO:0055085:23	1.000	IPR011701:23	0.000	N/A	N/A	PF07690:23	0.000
OG0005333	23	23	87.0	0.0	0.00	GO:0003735:23;GO:0005840:23;GO:0006412:23	1.585	IPR001931:23	0.000	N/A	N/A	PF01249:23	0.000
OG0005334	23	23	1086.8260869565217	142.47613138741124	0.00	GO:0000981:23;GO:0003677:23;GO:0006351:23;GO:0006355:23;GO:0008270:23;GO:0005634:2;GO:0006302:2	2.490	IPR001138:23;IPR007219:23;IPR015381:2	1.208	N/A	N/A	PF00172:23;PF04082:23;PF09302:2	1.208
OG0005335	23	14	162.65217391304347	49.6287159998709	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005336	23	23	1436.7391304347825	342.9544547516864	0.00	GO:0005515:18	0.000	IPR003169:18	0.000	N/A	N/A	PF02213:18	0.000
OG0005337	23	23	396.04347826086956	15.90044642761182	0.00	N/A	N/A	IPR001005:3	0.000	N/A	N/A	PF13921:20;PF00249:3	0.559
OG0005338	23	23	921.3478260869565	140.53055019728757	0.00	GO:0016817:23;GO:0022857:7;GO:0055085:7	1.335	IPR041082:23;IPR001650:23;IPR022192:23;IPR011701:7	1.882	N/A	N/A	PF18147:23;PF00271:23;PF12513:23;PF07690:7	1.882
OG0005339	23	23	562.0	3.833490860027325	0.00	GO:0016020:23;GO:0055085:23	1.000	IPR004841:24	0.000	N/A	N/A	PF00324:24	0.000
OG0005340	23	23	899.9130434782609	14.664103001008842	0.00	GO:0005247:23;GO:0006821:23;GO:0016020:23;GO:0055085:23	2.000	IPR001807:23;IPR000644:23	1.000	N/A	N/A	PF00654:23;PF00571:23	1.000
OG0005341	23	23	534.695652173913	19.182045007288085	0.00	GO:0016830:23;GO:0019752:23;GO:0030170:23	1.585	IPR002129:23	0.000	N/A	N/A	PF00282:23	0.000
OG0005342	23	23	1533.0869565217392	52.151879405442806	0.00	GO:0006629:23	0.000	IPR000595:23;IPR002641:23	1.000	N/A	N/A	PF00027:23;PF01734:23	1.000
OG0005343	23	23	308.6521739130435	1.6314489599385844	0.00	GO:0003676:23;GO:0003723:23;GO:0003743:23	1.585	IPR011488:23;IPR003029:23	1.000	N/A	N/A	PF07541:23;PF00575:23	1.000
OG0005344	23	23	402.04347826086956	39.79127964426112	0.00	N/A	N/A	IPR018108:69	0.000	N/A	N/A	PF00153:69	0.000
OG0005345	23	23	1160.4347826086957	41.213997291925324	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005346	23	23	556.0434782608696	10.11446773028214	0.00	GO:0004506:23;GO:0016020:23;GO:0050660:23;GO:0016491:16	1.984	IPR013698:23;IPR006076:16;IPR040131:2	1.210	N/A	N/A	PF08491:23;PF01266:16;PF01134:2;PF13450:1	1.344
OG0005347	23	23	939.4782608695652	43.20514217102987	0.00	N/A	N/A	IPR006887:23	0.000	N/A	N/A	PF04802:23	0.000
OG0005348	23	23	208.91304347826087	15.767090226655675	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005349	23	23	1086.7826086956522	51.5608180541397	0.00	GO:0016491:23;GO:0016903:19;GO:0006744:1	1.130	IPR003097:23;IPR001433:23;IPR019752:19;IPR033412:2;IPR007715:1	1.811	N/A	N/A	PF00667:23;PF00175:23;PF01558:19;PF17147:2;PF05019:1	1.811
OG0005350	23	23	393.0869565217391	6.671894610510708	0.00	N/A	N/A	IPR027450:23	0.000	N/A	N/A	PF13532:23	0.000
OG0005351	23	23	341.9130434782609	1.7423882530012065	0.00	GO:0004672:23;GO:0005524:23;GO:0006468:23	1.585	IPR000719:23	0.000	N/A	N/A	PF00069:23	0.000
OG0005352	23	23	438.6521739130435	18.758438554774024	0.00	N/A	N/A	IPR006671:23	0.000	N/A	N/A	PF00134:23	0.000
OG0005353	23	23	134.0	0.0	0.00	GO:0003677:23	0.000	IPR007125:23;IPR032454:23	1.000	N/A	N/A	PF00125:23;PF16211:23	1.000
OG0005354	23	23	137.04347826086956	0.20393111999232305	0.00	GO:0003677:23	0.000	IPR007125:23	0.000	N/A	N/A	PF00125:23	0.000
OG0005355	23	21	527.5217391304348	255.57214068170185	0.00	N/A	N/A	IPR021841:11	0.000	N/A	N/A	PF12755:20;PF11916:11	0.938
OG0005356	23	23	358.30434782608694	36.277235385064344	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005357	23	23	660.7391304347826	15.967949941392378	0.00	GO:0006629:23	0.000	IPR001199:23;IPR005804:23	1.000	N/A	N/A	PF00173:23;PF00487:23	1.000
OG0005358	23	23	988.5652173913044	119.44466650038218	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005359	23	23	548.9130434782609	11.481224913738462	0.00	GO:0016830:23;GO:0019752:23;GO:0030170:23	1.585	IPR002129:29	0.000	N/A	N/A	PF00282:29	0.000
OG0005360	23	23	297.95652173913044	4.982388643748446	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR001806:39	0.000	N/A	N/A	PF00071:39	0.000
OG0005361	23	23	296.5217391304348	7.845627778342207	0.00	N/A	N/A	IPR002733:23	0.000	N/A	N/A	PF01871:23	0.000
OG0005362	23	23	574.9130434782609	80.65488100460922	0.00	GO:0004932:23;GO:0007186:23;GO:0016020:23	1.585	IPR001499:23	0.000	N/A	N/A	PF02076:23	0.000
OG0005363	23	23	140.52173913043478	1.3790218719264093	0.00	GO:0003697:23	0.000	IPR000424:23	0.000	N/A	N/A	PF00436:23	0.000
OG0005364	23	23	522.695652173913	8.985179984690225	0.00	GO:0004363:23;GO:0005524:23;GO:0006750:23	1.585	IPR004887:23;IPR005615:23	1.000	N/A	N/A	PF03199:23;PF03917:23	1.000
OG0005365	23	23	2145.6521739130435	271.00932258883034	0.00	GO:0005524:23;GO:0140658:23	1.000	IPR001650:23;IPR000330:23	1.000	N/A	N/A	PF00271:23;PF00176:23	1.000
OG0005366	23	23	667.0434782608696	32.7831853253404	0.00	GO:0009058:23;GO:0030170:23	1.000	IPR004839:23	0.000	N/A	N/A	PF00155:23	0.000
OG0005367	23	23	989.7826086956521	52.66461275536892	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005368	23	23	573.9565217391304	8.254001721797767	0.00	GO:0000287:23;GO:0004417:23;GO:0005524:23;GO:0009228:23	2.000	IPR022998:23;IPR000417:23	1.000	N/A	N/A	PF02581:23;PF02110:23	1.000
OG0005369	23	23	305.6521739130435	32.84430821665488	0.00	N/A	N/A	IPR018392:19	0.000	N/A	N/A	PF01476:19	0.000
OG0005370	23	23	1212.0869565217392	4.282553519838783	0.00	GO:0003676:23;GO:0005634:23	1.000	IPR004871:23;IPR018846:23	1.000	N/A	N/A	PF03178:23;PF10433:23	1.000
OG0005371	23	23	549.9130434782609	9.394323186294178	0.00	N/A	N/A	IPR032717:23;IPR046824:23	1.000	N/A	N/A	PF13824:23;PF20179:23	1.000
OG0005372	23	23	963.1304347826087	231.60579409058982	0.00	GO:0006520:22;GO:0016491:22;GO:0004352:18;GO:0019551:18	1.993	IPR006096:22;IPR028971:18	0.993	N/A	N/A	PF00208:22;PF05088:18	0.993
OG0005373	23	23	221.43478260869566	21.261980943656052	0.00	GO:0007034:23	0.000	IPR005024:23	0.000	N/A	N/A	PF03357:23	0.000
OG0005374	23	23	820.5217391304348	10.76576524559455	0.00	GO:0005515:23	0.000	IPR001680:93;IPR001810:21	0.689	N/A	N/A	PF00400:93;PF12937:21	0.689
OG0005375	23	23	388.69565217391306	20.048711945200512	0.00	GO:0005789:23;GO:0019915:23;GO:0106399:23	1.585	IPR019388:23	0.000	N/A	N/A	PF10261:23	0.000
OG0005376	23	23	868.8260869565217	22.4453968824307	0.00	GO:0004672:23;GO:0005524:23;GO:0006468:23	1.585	IPR000719:23	0.000	N/A	N/A	PF00069:23	0.000
OG0005377	23	23	355.5652173913044	12.031936079547057	0.00	GO:0046872:22	0.000	IPR000306:22	0.000	N/A	N/A	PF01363:22	0.000
OG0005378	23	23	727.8260869565217	139.228199346913	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005379	23	23	747.7826086956521	49.363740012050506	0.00	N/A	N/A	IPR006016:31	0.000	N/A	N/A	PF00582:31	0.000
OG0005380	23	23	355.4347826086956	16.129438619187347	0.00	N/A	N/A	IPR023798:23	0.000	N/A	N/A	PF00177:23	0.000
OG0005381	23	23	416.7391304347826	5.075237336959232	0.00	GO:0016747:23	0.000	IPR020616:23;IPR020617:23	1.000	N/A	N/A	PF00108:23;PF02803:23	1.000
OG0005382	23	23	513.6086956521739	23.689548475948815	0.00	N/A	N/A	IPR003462:18	0.000	N/A	N/A	PF02423:18	0.000
OG0005383	23	23	231.56521739130434	7.694301035896758	0.00	GO:0004089:23;GO:0008270:23	1.000	IPR001765:23	0.000	N/A	N/A	PF00484:23	0.000
OG0005384	23	23	261.4782608695652	1.908096370216669	0.00	N/A	N/A	IPR004038:23	0.000	N/A	N/A	PF01248:23	0.000
OG0005385	23	23	441.95652173913044	8.035130803673086	0.00	N/A	N/A	IPR032442:23;IPR011063:23	1.000	N/A	N/A	PF16503:23;PF01171:23	1.000
OG0005386	23	23	1320.0434782608695	46.05429523552425	0.00	GO:0004402:23;GO:0006355:23;GO:0016573:23	1.585	IPR002717:23;IPR040706:23	1.000	N/A	N/A	PF01853:23;PF17772:23	1.000
OG0005387	23	23	323.69565217391306	8.61462246571741	0.00	GO:0003676:18;GO:0004519:18;GO:0008270:18	1.585	IPR002711:18	0.000	N/A	N/A	PF01844:18	0.000
OG0005388	23	23	355.2173913043478	18.327827551565527	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005389	23	20	635.0869565217391	214.791286569985	0.00	GO:0015079:23;GO:0016020:23;GO:0071805:23	1.585	IPR003855:25	0.000	N/A	N/A	PF02705:25	0.000
OG0005390	23	23	295.9130434782609	28.50310897379482	0.00	N/A	N/A	IPR025638:23	0.000	N/A	N/A	PF14234:23	0.000
OG0005391	23	23	553.6521739130435	33.27044477120951	0.00	GO:0008521:23;GO:0016020:23	1.000	IPR024371:48	0.000	N/A	N/A	PF13000:48	0.000
OG0005392	23	23	296.17391304347825	7.068928791076349	0.00	GO:0000776:23;GO:0034508:23	1.000	IPR018464:23	0.000	N/A	N/A	PF09496:23	0.000
OG0005393	23	22	246.7826086956522	40.62656715022939	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005394	23	23	538.0	5.956363057232594	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005395	23	23	205.17391304347825	2.0568480300025858	0.00	N/A	N/A	IPR002715:23;IPR044034:23	1.000	N/A	N/A	PF01849:23;PF19026:23	1.000
OG0005396	23	23	173.0	0.0	0.00	GO:0000276:23;GO:0015078:23;GO:0015986:23	1.585	IPR008689:23	0.000	N/A	N/A	PF05873:23	0.000
OG0005397	23	23	525.9565217391304	57.13940105670598	0.00	GO:0005092:23;GO:0007264:23	1.000	IPR018203:23	0.000	N/A	N/A	PF00996:23	0.000
OG0005398	23	23	370.0869565217391	26.852111962082173	0.00	N/A	N/A	IPR001247:23	0.000	N/A	N/A	PF01138:23	0.000
OG0005399	23	23	360.4782608695652	1.9080963702166698	0.00	N/A	N/A	IPR028245:23	0.000	N/A	N/A	PF13805:23	0.000
OG0005400	23	23	130.3913043478261	5.9104853801622355	0.00	N/A	N/A	IPR001163:22	0.000	N/A	N/A	PF01423:22	0.000
OG0005401	23	23	1343.2608695652175	24.567949059353463	0.00	GO:0004518:23	0.000	IPR006086:23;IPR006085:23;IPR003903:21	1.584	N/A	N/A	PF00867:23;PF00752:23;PF02809:21	1.584
OG0005402	23	23	455.0869565217391	18.038396350872024	0.00	GO:0005515:23;GO:0005777:23;GO:0016020:23;GO:0016560:23	2.000	IPR001452:23;IPR007223:23	1.000	N/A	N/A	PF07653:23;PF04088:23	1.000
OG0005403	23	23	515.0	5.299712871631739	0.00	GO:0016020:23;GO:0022857:23;GO:0055085:23	1.585	IPR001248:24	0.000	N/A	N/A	PF02133:24	0.000
OG0005404	23	23	819.1739130434783	223.3508941736441	0.00	GO:0008017:23	0.000	IPR003108:23	0.000	N/A	N/A	PF02187:23	0.000
OG0005405	23	23	1041.2173913043478	34.096992754989955	0.00	GO:0003677:23;GO:0006351:23;GO:0008270:23;GO:0000981:22;GO:0006355:22	2.322	IPR007219:23;IPR001138:22	1.000	N/A	N/A	PF04082:23;PF00172:22	1.000
OG0005406	23	23	547.2173913043479	105.02751462344196	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005407	23	23	117.82608695652173	6.1549003023257	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005408	23	23	736.304347826087	65.27829040720746	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005409	23	23	231.69565217391303	7.859830635462029	0.00	GO:0016020:23;GO:0032981:23	1.000	IPR007763:23	0.000	N/A	N/A	PF05071:23	0.000
OG0005410	23	23	845.7826086956521	30.444470507779485	0.00	GO:0005515:23	0.000	IPR001715:23	0.000	N/A	N/A	PF00307:23	0.000
OG0005411	23	23	1426.5652173913043	61.26338440235735	0.00	GO:0005975:23;GO:0016758:23;GO:0030259:23;GO:0008194:22	2.000	IPR004276:23;IPR002213:22	1.000	N/A	N/A	PF03033:23;PF00201:22	1.000
OG0005412	23	23	345.6521739130435	13.179723212941703	0.00	N/A	N/A	IPR019191:23	0.000	N/A	N/A	PF09811:23	0.000
OG0005413	23	23	299.6521739130435	54.87028870190701	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005414	23	23	476.2608695652174	9.11862590384599	0.00	GO:0003824:23;GO:0009058:23	1.000	IPR004821:23	0.000	N/A	N/A	PF01467:23	0.000
OG0005415	23	23	835.304347826087	17.027943230514534	0.00	N/A	N/A	IPR027370:23	0.000	N/A	N/A	PF13445:23	0.000
OG0005416	23	23	727.695652173913	51.56880990491686	0.00	N/A	N/A	IPR032640:23	0.000	N/A	N/A	PF16561:23	0.000
OG0005417	23	23	1368.695652173913	15.729879577771438	0.00	GO:0016791:23;GO:0003824:14	0.957	IPR002013:23;IPR005135:14	0.957	N/A	N/A	PF02383:23;PF03372:14	0.957
OG0005418	23	23	582.7826086956521	22.78435107841064	0.00	GO:0005634:1;GO:0006396:1	1.000	IPR008847:1	0.000	N/A	N/A	PF05843:1	0.000
OG0005419	23	23	555.3478260869565	28.374220840713498	0.00	N/A	N/A	IPR006993:2	0.000	N/A	N/A	PF04908:2	0.000
OG0005420	23	23	302.82608695652175	7.987229883371948	0.00	GO:0010181:23	0.000	IPR002563:23	0.000	N/A	N/A	PF01613:23	0.000
OG0005421	23	23	145.47826086956522	3.987693734886296	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005422	23	23	554.7826086956521	1.0196555999616155	0.00	N/A	N/A	IPR025110:23;IPR000873:23	1.000	N/A	N/A	PF13193:23;PF00501:23	1.000
OG0005423	23	23	404.30434782608694	11.479413644352547	0.00	GO:0005739:23;GO:0065003:23	1.000	IPR010591:23	0.000	N/A	N/A	PF06644:23	0.000
OG0005424	23	23	900.6521739130435	13.729082732120396	0.00	N/A	N/A	IPR002015:46;IPR040892:24;IPR041433:23	1.505	N/A	N/A	PF01851:46;PF17781:24;PF18051:23	1.505
OG0005425	23	23	793.7391304347826	30.410549358525813	0.00	GO:0005524:23;GO:0006298:23;GO:0030983:23	1.585	IPR032189:23;IPR013507:23	1.000	N/A	N/A	PF16413:23;PF13589:23;PF01119:23	1.585
OG0005426	23	23	995.5217391304348	13.438651476140175	0.00	GO:0004176:23;GO:0004252:23;GO:0005524:23;GO:0006508:23;GO:0016887:23	2.322	IPR003111:23;IPR003959:23;IPR008269:23	1.585	N/A	N/A	PF02190:23;PF00004:23;PF05362:23	1.585
OG0005427	23	23	282.4782608695652	6.768659010580477	0.00	GO:0003676:22	0.000	IPR014892:23;IPR004365:22	1.000	N/A	N/A	PF08784:23;PF01336:22	1.000
OG0005428	23	23	772.6521739130435	33.24560604592821	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005429	23	23	457.60869565217394	23.136154899119862	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005430	23	23	403.8695652173913	43.701859822951214	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005431	23	23	248.7826086956522	13.328480528353824	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005432	23	23	1642.695652173913	48.758887513264604	0.00	GO:0000166:23;GO:0003677:23	1.000	IPR006134:30;IPR025687:23;IPR006133:17	1.547	N/A	N/A	PF00136:30;PF14260:23;PF03104:17	1.547
OG0005433	23	23	1038.0869565217392	5.586575862518547	0.00	GO:0003779:23;GO:0005543:23	1.000	IPR011417:23;IPR002558:23	1.000	N/A	N/A	PF07651:23;PF01608:23	1.000
OG0005434	23	23	1351.3478260869565	40.94174938983664	0.00	GO:0004540:23;GO:0004672:23;GO:0005524:23;GO:0006397:23;GO:0006468:23	2.322	IPR000719:23;IPR010513:23	1.000	N/A	N/A	PF00069:23;PF06479:23	1.000
OG0005435	23	23	620.3478260869565	7.446088530533118	0.00	GO:0016758:23	0.000	IPR004856:46	0.000	N/A	N/A	PF03155:46	0.000
OG0005436	23	23	518.7826086956521	13.506702110077024	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005437	23	23	1596.0869565217392	139.32474203425303	0.00	GO:0003968:23;GO:0003824:1;GO:0050660:1	0.482	IPR007855:23;IPR004113:1;IPR006094:1	0.482	N/A	N/A	PF05183:23;PF02913:1;PF01565:1	0.482
OG0005438	23	23	395.04347826086956	25.615006235084945	0.00	N/A	N/A	IPR013087:44	0.000	N/A	N/A	PF00096:44	0.000
OG0005439	23	23	2731.0	77.32596166764489	0.00	N/A	N/A	IPR029473:66;IPR025614:24;IPR025481:23	1.395	N/A	N/A	PF14228:66;PF14222:24;PF14225:23	1.395
OG0005440	23	23	693.3913043478261	6.5257958397543385	0.00	GO:0010181:23;GO:0016491:23	1.000	IPR008254:23;IPR003097:23;IPR001433:23	1.585	N/A	N/A	PF00258:23;PF00667:23;PF00175:23	1.585
OG0005441	23	23	173.47826086956522	11.816972190795491	0.00	N/A	N/A	N/A	N/A	N/A	N/A	PF05328:23	0.000
OG0005442	23	23	686.4782608695652	14.51197276379626	0.00	GO:0000166:23;GO:0003723:23;GO:0004812:23;GO:0005524:23;GO:0006418:23	2.322	IPR002305:23;IPR032005:23	1.000	N/A	N/A	PF00579:23;PF16714:23	1.000
OG0005443	23	23	764.304347826087	39.80324957523672	0.00	N/A	N/A	IPR009348:36	0.000	N/A	N/A	PF06218:36	0.000
OG0005444	23	23	930.6521739130435	65.13304690878454	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005445	23	23	231.56521739130434	15.76960777256578	0.00	N/A	N/A	IPR000836:23	0.000	N/A	N/A	PF00156:23	0.000
OG0005446	23	23	987.8695652173913	1.5408734910147255	0.00	GO:0003746:23;GO:0003924:23;GO:0005525:23	1.585	IPR031950:23;IPR005517:23;IPR004161:23;IPR000640:23;IPR000795:23;IPR041095:2	2.407	N/A	N/A	PF16004:23;PF03764:23;PF03144:23;PF00679:23;PF00009:23;PF14492:2	2.407
OG0005447	23	23	322.60869565217394	156.30203179030318	0.00	GO:0004807:23	0.000	IPR000652:23	0.000	N/A	N/A	PF00121:23;PF13920:2	0.402
OG0005448	23	23	1191.7391304347825	18.311833644334186	0.00	GO:0003677:23;GO:0003887:23;GO:0006260:23	1.585	IPR041336:23;IPR001098:23	1.000	N/A	N/A	PF18136:23;PF00476:23	1.000
OG0005449	23	23	294.39130434782606	7.020089993445103	0.00	N/A	N/A	IPR010699:23	0.000	N/A	N/A	PF06912:23	0.000
OG0005450	23	23	247.43478260869566	1.135440422365269	0.00	GO:0003723:23;GO:0003743:23;GO:0006413:23	1.585	IPR001040:23	0.000	N/A	N/A	PF01652:23	0.000
OG0005451	23	23	282.95652173913044	9.901595220049208	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005452	23	23	298.95652173913044	4.3586820990790045	0.00	GO:0000287:23;GO:0006400:23;GO:0008193:23	1.585	IPR025845:24;IPR024956:23	1.000	N/A	N/A	PF14413:24;PF04446:23	1.000
OG0005453	23	23	497.2173913043478	11.42063929429343	0.00	GO:0005515:23	0.000	IPR001680:46	0.000	N/A	N/A	PF00400:46	0.000
OG0005454	23	23	1754.2608695652175	24.268815902940403	0.00	GO:0003677:23;GO:0003899:23;GO:0006351:23	1.585	IPR007075:23;IPR007080:23;IPR000722:23;IPR007081:23;IPR007073:23;IPR007083:23;IPR007066:23	2.807	N/A	N/A	PF04992:23;PF04997:23;PF00623:23;PF04998:23;PF04990:23;PF05000:23;PF04983:23	2.807
OG0005455	23	23	851.5652173913044	31.980736167610438	0.00	GO:0005515:23;GO:0009058:11	0.908	IPR003307:23;IPR005835:11;IPR001451:1	1.069	N/A	N/A	PF02020:23;PF00483:11;PF14602:1	1.069
OG0005456	23	23	1376.0434782608695	34.07980182233353	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005457	23	23	449.2173913043478	19.818648490180042	0.00	GO:0004843:23;GO:0006511:23	1.000	IPR001578:23	0.000	N/A	N/A	PF01088:23	0.000
OG0005458	23	23	796.7391304347826	22.689237807545112	0.00	GO:0003677:22;GO:0005515:3	0.529	IPR032698:23;IPR011722:22;IPR001810:3	1.274	N/A	N/A	PF13369:23;PF08755:22;PF12937:3	1.274
OG0005459	23	23	213.3913043478261	10.48700699389397	0.00	GO:0006886:23;GO:0016020:23	1.000	IPR007705:23	0.000	N/A	N/A	PF12352:23;PF05008:23	1.000
OG0005460	23	23	541.3913043478261	10.692293569526493	0.00	N/A	N/A	IPR007577:23	0.000	N/A	N/A	PF04488:23	0.000
OG0005461	23	23	520.3913043478261	8.55539052260789	0.00	GO:0016747:23	0.000	IPR002656:23	0.000	N/A	N/A	PF01757:23	0.000
OG0005462	23	23	127.0	0.0	0.00	N/A	N/A	IPR004038:23	0.000	N/A	N/A	PF01248:23	0.000
OG0005463	23	23	452.2173913043478	9.122149449883581	0.00	N/A	N/A	IPR001173:23	0.000	N/A	N/A	PF00535:23	0.000
OG0005464	23	23	833.304347826087	37.76752087800205	0.00	GO:0005524:23;GO:0016887:23	1.000	IPR003959:46	0.000	N/A	N/A	PF00004:46	0.000
OG0005465	23	23	522.695652173913	49.45567605583697	0.00	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
OG0005466	23	23	207.04347826086956	4.894346879815751	0.00	GO:0003924:23;GO:0005525:23	1.000	IPR001806:24	0.000	N/A	N/A	PF00071:24	0.000
OG0005467	23	23	312.0	0.0	0.00	GO:0005506:23;GO:0008610:23;GO:0016491:23	1.585	IPR006694:23	0.000	N/A	N/A	PF04116:23	0.000
OG0005468	23	23	197.82608695652175	31.268336775212244	0.00	GO:0006729:23;GO:0008124:23	1.000	IPR001533:23	0.000	N/A	N/A	PF01329:23	0.000
OG0005469	23	17	185.6086956521739	29.39201182580466	0.00	N/A	N/A	IPR013096:10;IPR006045:4	0.863	N/A	N/A	PF07883:10;PF00190:4	0.863
OG0005470	23	23	488.0	16.199838968603842	0.00	GO:0035091:23;GO:0043130:23	1.000	IPR002014:23	0.000	N/A	N/A	PF00790:23	0.000
OG0005471	23	23	867.1304347826087	11.803847375090987	0.00	N/A	N/A	IPR006597:215	0.000	N/A	N/A	PF08238:215	0.000
