#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0007432	17	15	IPR002227	Domain Tyrosinase copper-binding domain
OG0007433	17	17	IPR000868	Domain Isochorismatase-like
OG0007434	17	17	IPR000873;IPR013120;IPR009081	Domain AMP-dependent synthetase/ligase domain;Domain Fatty acyl-coenzyme A reductase-like, NAD-binding domain;Domain Phosphopantetheine binding ACP domain
OG0007435	17	17	None	None
OG0007436	17	17	None	None
OG0007437	17	16	IPR000209	Domain Peptidase S8/S53 domain
OG0007438	17	17	None	None
OG0007439	17	17	None	None
OG0007440	17	16	IPR000743	Family Glycoside hydrolase, family 28
OG0007441	17	17	IPR002509;IPR001002	Domain NodB homology domain;Domain Chitin-binding, type 1
OG0007442	17	17	IPR006674	Domain HD domain
OG0007443	17	17	None	None
OG0007444	17	16	None	None
OG0007445	17	17	IPR007138	Domain Antibiotic biosynthesis monooxygenase domain
OG0007446	17	17	IPR006139;IPR006140;IPR045626	Domain D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;Domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain;Domain D-3-phosphoglycerate dehydrogenase, ASB domain
OG0007447	17	17	IPR011701	Family Major facilitator superfamily
OG0007448	17	17	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007449	17	15	IPR002938	Domain FAD-binding domain
OG0007450	17	15	IPR002509	Domain NodB homology domain
OG0007451	17	10	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007452	17	17	IPR009799	Domain EthD domain
OG0007453	17	17	IPR008030	Domain NmrA-like domain
OG0007454	17	17	IPR023780	Domain Chromo domain
OG0007455	17	16	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0007456	17	17	IPR002575	Domain Aminoglycoside phosphotransferase
OG0007457	17	16	IPR005828	Family Major facilitator, sugar transporter-like
OG0007458	17	15	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007459	17	17	IPR033433;IPR032514;IPR014870;IPR032515	Domain Glutaminase A, N-terminal domain;Domain Glutaminase A, central domain;N/A;Domain Domain of unknown function DUF4964
OG0007460	17	17	None	None
OG0007461	17	17	IPR000086	Domain NUDIX hydrolase domain
OG0007462	17	17	None	None
OG0007463	17	17	IPR013658	Domain SMP-30/Gluconolactonase/LRE-like region
OG0007464	17	17	IPR001128	Family Cytochrome P450
OG0007465	17	17	None	None
OG0007466	17	17	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0007467	17	17	IPR011701	Family Major facilitator superfamily
OG0007468	17	17	IPR015590	Domain Aldehyde dehydrogenase domain
OG0007469	17	17	IPR007219	Domain Transcription factor domain, fungi
OG0007470	17	17	IPR000073	Domain Alpha/beta hydrolase fold-1
OG0007471	17	14	IPR044861;IPR026992	Domain Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain;Domain Non-haem dioxygenase N-terminal domain
OG0007472	17	17	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007473	17	14	IPR001148	Domain Alpha carbonic anhydrase domain
OG0007474	17	17	IPR013241	Family RNase P, subunit Pop3
OG0007475	17	17	IPR000757	Domain Glycoside hydrolase family 16
OG0007476	17	17	None	None
OG0007477	17	17	None	None
OG0007478	17	17	None	None
OG0007479	17	17	None	None
OG0007480	17	17	None	None
OG0007481	17	17	IPR011613;IPR002044	Domain GH15-like domain;Domain Carbohydrate binding module family 20
OG0007482	17	17	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007483	17	17	None	None
OG0007484	17	17	IPR011701	Family Major facilitator superfamily
OG0007485	17	17	None	None
OG0007486	17	17	None	None
OG0007487	17	17	IPR005828	Family Major facilitator, sugar transporter-like
OG0007488	17	17	IPR013094	Domain Alpha/beta hydrolase fold-3
OG0007489	17	17	IPR002220	Family DapA-like
OG0007490	17	17	IPR011701	Family Major facilitator superfamily
OG0007491	17	17	IPR013130;IPR013112;IPR013121	Domain Ferric reductase transmembrane component-like domain;Domain FAD-binding 8;Domain Ferric reductase, NAD binding domain
OG0007492	17	14	IPR002018	Domain Carboxylesterase, type B
OG0007493	17	17	IPR006710	Family Glycoside hydrolase, family 43
OG0007494	17	17	None	None
OG0007495	17	17	IPR011701	Family Major facilitator superfamily
OG0007496	17	17	IPR007219	Domain Transcription factor domain, fungi
OG0007497	17	16	IPR001547	Domain Glycoside hydrolase, family 5
OG0007498	17	17	None	None
OG0007499	17	17	IPR011701	Family Major facilitator superfamily
OG0007500	17	17	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007501	17	17	IPR012951;IPR006094	Domain Berberine/berberine-like;Domain FAD linked oxidase, N-terminal
OG0007502	17	17	IPR004254	Family AdipoR/Haemolysin-III-related
OG0007503	17	15	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0007504	17	17	IPR016040	Domain NAD(P)-binding domain
OG0007505	17	17	IPR019405	Family Lactonase, 7-bladed beta propeller
OG0007506	17	13	IPR005828	Family Major facilitator, sugar transporter-like
OG0007507	17	16	IPR011701	Family Major facilitator superfamily
OG0007508	17	16	IPR010126	Family Esterase, PHB depolymerase
OG0007509	17	17	None	None
OG0007510	17	15	IPR003439;IPR011527	Domain ABC transporter-like, ATP-binding domain;Domain ABC transporter type 1, transmembrane domain
OG0007511	17	17	None	None
OG0007512	17	17	IPR011611	Domain Carbohydrate kinase PfkB
OG0007513	17	16	IPR006140	Domain D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
OG0007514	17	17	IPR002016	Domain Haem peroxidase
OG0007515	17	17	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007516	17	17	None	None
OG0007517	17	17	IPR010730	Domain Heterokaryon incompatibility
OG0007518	17	17	IPR003959	Domain ATPase, AAA-type, core
OG0007519	17	17	None	None
OG0007520	17	17	IPR000182	Domain GNAT domain
OG0007521	17	17	IPR001214	Domain SET domain
OG0007522	17	17	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007523	17	17	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007524	17	16	None	None
OG0007525	17	17	IPR011614;IPR010582;IPR041399	Domain Catalase core domain;Domain Catalase immune-responsive domain;Domain Large catalase, C-terminal domain
OG0007526	17	17	IPR025714;IPR041698	Domain Methyltransferase domain;Domain Methyltransferase domain 25
OG0007527	17	17	IPR037401	Domain SnoaL-like domain
OG0007528	17	17	None	None
OG0007529	17	17	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007530	17	15	IPR011701	Family Major facilitator superfamily
OG0007531	17	16	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007532	17	17	IPR000262;IPR001199	Domain FMN-dependent dehydrogenase;Domain Cytochrome b5-like heme/steroid binding domain
OG0007533	17	17	IPR013216	Domain Methyltransferase type 11
OG0007534	17	16	IPR011118	Family Tannase/feruloyl esterase
OG0007535	17	17	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007536	17	17	IPR013087	Domain Zinc finger C2H2-type
OG0007537	17	17	IPR004813	Family Oligopeptide transporter, OPT superfamily
OG0007538	17	16	IPR000340	Domain Dual specificity phosphatase, catalytic domain
OG0007539	17	17	None	None
OG0007540	17	12	IPR045063	Domain Dynamin, N-terminal
OG0007541	17	17	None	None
OG0007542	17	16	IPR001810	Domain F-box domain
OG0007543	17	17	None	None
OG0007544	17	16	None	None
OG0007545	17	16	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0007546	17	17	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007547	17	17	IPR006086;IPR006085	Domain XPG-I domain;Domain XPG, N-terminal
OG0007548	17	17	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0007549	17	17	None	None
OG0007550	17	17	None	None
OG0007551	17	17	None	None
OG0007552	17	11	IPR041411	Domain Linalool dehydratase/isomerase
OG0007553	17	17	None	None
OG0007554	17	15	IPR012816	Domain NADAR
OG0007555	17	17	IPR011701	Family Major facilitator superfamily
OG0007556	17	15	IPR004104;IPR000683	Domain Gfo/Idh/MocA-like oxidoreductase, C-terminal;Domain Gfo/Idh/MocA-like oxidoreductase, N-terminal
OG0007557	17	16	IPR022751	Family Alpha-mannosyltransferase
OG0007558	17	17	IPR022673;IPR022672	Domain Hexokinase, C-terminal;Domain Hexokinase, N-terminal
OG0007559	17	17	None	None
OG0007560	17	16	IPR000421	Domain Coagulation factor 5/8, C-terminal domain
OG0007561	17	17	None	None
OG0007562	17	16	IPR011545	Domain DEAD/DEAH box helicase domain
OG0007563	17	17	None	None
OG0007564	17	16	None	None
OG0007565	17	17	IPR011701	Family Major facilitator superfamily
OG0007566	17	16	IPR001680;IPR007582;IPR006594	Repeat WD40 repeat;Domain TFIID subunit TAF5, NTD2 domain;Conserved_site LIS1 homology motif
OG0007567	17	17	IPR002293	Family Amino acid/polyamine transporter I
OG0007568	17	17	IPR011701	Family Major facilitator superfamily
OG0007569	17	17	IPR001328	Family Peptidyl-tRNA hydrolase
OG0007570	17	17	None	None
OG0007571	17	17	IPR016040	Domain NAD(P)-binding domain
OG0007572	17	17	IPR007741	Domain Ribosomal protein/NADH dehydrogenase domain
OG0007573	17	17	IPR039535	Family Arylsulfotransferase-like
OG0007574	17	9	None	None
OG0007575	17	17	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007576	17	17	IPR007526	Domain SWIRM domain
OG0007577	17	17	None	None
OG0007578	17	17	None	None
OG0007579	17	17	None	None
OG0007580	17	17	None	None
OG0007581	17	17	IPR011701	Family Major facilitator superfamily
OG0007582	17	17	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007583	17	17	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0007584	17	13	IPR000683	Domain Gfo/Idh/MocA-like oxidoreductase, N-terminal
OG0007585	17	17	IPR001279	Domain Metallo-beta-lactamase
OG0007586	17	13	None	None
OG0007587	17	17	IPR020946	Family Flavin monooxygenase-like
OG0007588	17	11	IPR003010	Domain Carbon-nitrogen hydrolase
OG0007589	17	16	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007590	17	17	None	None
OG0007591	17	16	IPR013094	Domain Alpha/beta hydrolase fold-3
OG0007592	17	17	IPR007657	Family Glycosyltransferase 61
OG0007593	17	16	IPR010497	Domain Epoxide hydrolase, N-terminal
OG0007594	17	17	IPR005828	Family Major facilitator, sugar transporter-like
OG0007595	17	17	IPR003819	Domain TauD/TfdA-like domain
OG0007596	17	17	IPR007274	Family Ctr copper transporter
OG0007597	17	16	IPR013112;IPR013130	Domain FAD-binding 8;Domain Ferric reductase transmembrane component-like domain
OG0007598	17	12	IPR023631	Domain Amidase signature domain
OG0007599	17	17	IPR012310;IPR012308;IPR012309;IPR001357	Domain DNA ligase, ATP-dependent, central;Domain DNA ligase, ATP-dependent, N-terminal;Domain DNA ligase, ATP-dependent, C-terminal;Domain BRCT domain
OG0007600	17	17	IPR001128	Family Cytochrome P450
OG0007601	17	17	None	None
OG0007602	17	17	IPR003819	Domain TauD/TfdA-like domain
OG0007603	17	17	IPR001017	Domain Dehydrogenase, E1 component
OG0007604	17	17	None	None
OG0007605	17	17	IPR002129	Family Pyridoxal phosphate-dependent decarboxylase
OG0007606	17	17	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007607	17	17	IPR003819	Domain TauD/TfdA-like domain
OG0007608	17	17	None	None
OG0007609	17	17	None	None
OG0007610	17	16	None	None
OG0007611	17	17	IPR010259	Domain Peptidase S8 propeptide/proteinase inhibitor I9
OG0007612	17	16	None	None
OG0007613	17	17	IPR007757	Family MT-A70-like
OG0007614	17	13	IPR007219	Domain Transcription factor domain, fungi
OG0007615	17	17	IPR001138;IPR021858	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Family Fungal transcription factor
OG0007616	17	16	None	None
OG0007617	17	12	IPR003812	Domain Fido domain
OG0007618	17	13	None	None
OG0007619	17	13	None	None
OG0007620	17	17	None	None
OG0007621	17	17	IPR000192	Domain Aminotransferase class V domain
OG0007622	17	15	None	None
OG0007623	17	17	IPR011701	Family Major facilitator superfamily
OG0007624	17	17	None	None
OG0007625	17	17	None	None
OG0007626	17	17	None	None
OG0007627	17	17	IPR024242	Family Non-classical export protein 1
OG0007628	17	17	IPR010347	Family Tyrosyl-DNA phosphodiesterase I
OG0007629	17	16	IPR021858	Family Fungal transcription factor
OG0007630	17	10	IPR041679;IPR041677	Domain DNA2/NAM7 helicase-like, C-terminal;Domain DNA2/NAM7 helicase, helicase domain
OG0007631	16	16	IPR016288	Family 1, 4-beta cellobiohydrolase
OG0007632	16	16	None	None
OG0007633	16	16	None	None
OG0007634	16	16	IPR006076	Domain FAD dependent oxidoreductase
OG0007635	16	16	IPR021858	Family Fungal transcription factor
OG0007636	16	16	IPR001466	Domain Beta-lactamase-related
OG0007637	16	16	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007638	16	16	IPR000917	Domain Sulfatase, N-terminal
OG0007639	16	16	IPR001279	Domain Metallo-beta-lactamase
OG0007640	16	15	IPR001547;IPR005102	Domain Glycoside hydrolase, family 5;Domain Carbohydrate binding X2 domain
OG0007641	16	16	None	None
OG0007642	16	16	IPR013096	Domain Cupin 2, conserved barrel
OG0007643	16	16	IPR004104;IPR000683	Domain Gfo/Idh/MocA-like oxidoreductase, C-terminal;Domain Gfo/Idh/MocA-like oxidoreductase, N-terminal
OG0007644	16	15	IPR001223;IPR001002;IPR018392;IPR006970	Domain Glycoside hydrolase family 18, catalytic domain;Domain Chitin-binding, type 1;Domain LysM domain;Repeat PT repeat
OG0007645	16	16	None	None
OG0007646	16	16	IPR000334	Domain Glycoside hydrolase, family 45
OG0007647	16	16	IPR021858	Family Fungal transcription factor
OG0007648	16	16	IPR001509	Domain NAD-dependent epimerase/dehydratase
OG0007649	16	14	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007650	16	16	IPR010354	Family Oleate hydratase
OG0007651	16	16	IPR004839	Domain Aminotransferase, class I/classII, large domain
OG0007652	16	16	IPR013149;IPR013154	Domain Alcohol dehydrogenase-like, C-terminal;Domain Alcohol dehydrogenase-like, N-terminal
OG0007653	16	16	IPR006680	Domain Amidohydrolase-related
OG0007654	16	13	IPR000070	Domain Pectinesterase, catalytic
OG0007655	16	16	IPR007219	Domain Transcription factor domain, fungi
OG0007656	16	15	IPR010308;IPR032800	Domain TRP, C-terminal;Domain ML-like domain
OG0007657	16	16	IPR001128	Family Cytochrome P450
OG0007658	16	16	IPR011598	Domain Myc-type, basic helix-loop-helix (bHLH) domain
OG0007659	16	8	IPR000917	Domain Sulfatase, N-terminal
OG0007660	16	15	None	None
OG0007661	16	16	IPR001214	Domain SET domain
OG0007662	16	16	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0007663	16	16	None	None
OG0007664	16	16	IPR003959	Domain ATPase, AAA-type, core
OG0007665	16	16	IPR006598	Domain Glycosyl transferase CAP10 domain
OG0007666	16	16	IPR018392;IPR001223	Domain LysM domain;Domain Glycoside hydrolase family 18, catalytic domain
OG0007667	16	14	IPR010730	Domain Heterokaryon incompatibility
OG0007668	16	16	None	None
OG0007669	16	14	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007670	16	15	IPR007219;IPR013087	Domain Transcription factor domain, fungi;Domain Zinc finger C2H2-type
OG0007671	16	12	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007672	16	16	IPR011701	Family Major facilitator superfamily
OG0007673	16	16	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007674	16	16	IPR011701	Family Major facilitator superfamily
OG0007675	16	16	None	None
OG0007676	16	16	IPR006913	Domain CENP-V/GFA domain
OG0007677	16	16	IPR001841	Domain Zinc finger, RING-type
OG0007678	16	16	None	None
OG0007679	16	16	IPR001138	Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007680	16	15	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0007681	16	16	IPR041351;IPR006102	Domain Exo-beta-D-glucosaminidase, Ig-fold domain;Domain Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich
OG0007682	16	16	None	None
OG0007683	16	16	None	None
OG0007684	16	16	IPR011701	Family Major facilitator superfamily
OG0007685	16	16	IPR023210	Domain NADP-dependent oxidoreductase domain
OG0007686	16	13	IPR006094	Domain FAD linked oxidase, N-terminal
OG0007687	16	8	IPR025340	Family Protein of unknown function DUF4246
OG0007688	16	15	IPR005198	Family Glycoside hydrolase, family 76
OG0007689	16	16	None	None
OG0007690	16	16	None	None
OG0007691	16	14	IPR000408	Repeat Regulator of chromosome condensation, RCC1
OG0007692	16	16	IPR001466	Domain Beta-lactamase-related
OG0007693	16	15	None	None
OG0007694	16	16	IPR001466	Domain Beta-lactamase-related
OG0007695	16	14	IPR023780	Domain Chromo domain
OG0007696	16	16	None	None
OG0007697	16	16	IPR025649	Family Protein of unknown function DUF4360
OG0007698	16	16	IPR013094	Domain Alpha/beta hydrolase fold-3
OG0007699	16	16	None	None
OG0007700	16	10	IPR005828	Family Major facilitator, sugar transporter-like
OG0007701	16	14	IPR007138	Domain Antibiotic biosynthesis monooxygenase domain
OG0007702	16	16	IPR007219;IPR001138	Domain Transcription factor domain, fungi;Domain Zn(2)Cys(6) fungal-type DNA-binding domain
OG0007703	16	15	IPR002018	Domain Carboxylesterase, type B
OG0007704	16	16	IPR000834	Domain Peptidase M14, carboxypeptidase A
OG0007705	16	16	IPR005828	Family Major facilitator, sugar transporter-like
OG0007706	16	16	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007707	16	16	IPR015920	Domain Cellobiose dehydrogenase, cytochrome domain
OG0007708	16	16	IPR010573	Family Major facilitator transporter Str1/Tri12-like
OG0007709	16	16	IPR004360	Domain Glyoxalase/fosfomycin resistance/dioxygenase domain
OG0007710	16	16	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0007711	16	16	None	None
OG0007712	16	16	IPR007568	Family RTA-like protein
OG0007713	16	16	IPR002347	Family Short-chain dehydrogenase/reductase SDR
OG0007714	16	15	IPR005103	Domain Auxiliary Activity family 9, catalytic domain
OG0007715	16	14	IPR001248	Family Purine-cytosine permease
OG0007716	16	15	None	None
OG0007717	16	16	None	None
OG0007718	16	16	None	None
OG0007719	16	15	IPR001138;IPR007219	Domain Zn(2)Cys(6) fungal-type DNA-binding domain;Domain Transcription factor domain, fungi
OG0007720	16	16	IPR013154;IPR013149	Domain Alcohol dehydrogenase-like, N-terminal;Domain Alcohol dehydrogenase-like, C-terminal
OG0007721	16	16	None	None
OG0007722	16	15	IPR011701	Family Major facilitator superfamily
