tip	accession	genus	kingdom	phylum	class	order	family	colours_kingdom	colours_phylum	colours_sordario	colours_hypocr
CAE6446984.1_Rhizoctonia_solani	CAE6446984.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE6414618.1_Rhizoctonia_solani	CAE6414618.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CEL55761.1_Rhizoctonia_solani_AG_1IB	CEL55761.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE6532806.1_Rhizoctonia_solani	CAE6532806.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE7224843.1_Rhizoctonia_solani	CAE7224843.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE6451815.1_Rhizoctonia_solani	CAE6451815.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE6426536.1_Rhizoctonia_solani	CAE6426536.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE6493006.1_Rhizoctonia_solani	CAE6493006.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CEL55274.1_Rhizoctonia_solani_AG_1IB	CEL55274.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CAE6384342.1_Rhizoctonia_solani	CAE6384342.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
ELU44209.1_Rhizoctonia_solani_AG_1IA	ELU44209.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
EUC64931.1_Rhizoctonia_solani_AG_3Rhs1AP	EUC64931.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CCO30796.1_Rhizoctonia_solani_AG_1IB	CCO30796.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
ELU37011.1_Rhizoctonia_solani_AG_1IA	ELU37011.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_043178519.1_Rhizoctonia_solani	XP_043178519.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
CUA75968.1_Rhizoctonia_solani	CUA75968.1	Rhizoctonia	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8321095.1_Clavulina_sp._PMI_390	KAF8321095.1	Clavulina	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8308935.1_Clavulina_sp._PMI_390	KAF8308935.1	Clavulina	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8315042.1_Clavulina_sp._PMI_390	KAF8315042.1	Clavulina	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF9511918.1_Hydnum_rufescens_UP504	KAF9511918.1	Hydnum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF9518919.1_Hydnum_rufescens_UP504	KAF9518919.1	Hydnum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF9506578.1_Hydnum_rufescens_UP504	KAF9506578.1	Hydnum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF9505295.1_Hydnum_rufescens_UP504	KAF9505295.1	Hydnum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF9519655.1_Hydnum_rufescens_UP504	KAF9519655.1	Hydnum	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8935386.1_Tulasnella_sp._418	KAG8935386.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG9044909.1_Tulasnella_sp._UAMH9824	KAG9044909.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8948042.1_Tulasnella_sp._424	KAG8948042.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8962101.1_Tulasnella_sp._419	KAG8962101.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIO31600.1_Tulasnella_calospora_MUT4182	KIO31600.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8914120.1_Tulasnella_sp._408	KAG8914120.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG9033390.1_Tulasnella_sp._JGI_2019a	KAG9033390.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG9033081.1_Tulasnella_sp._JGI_2019a	KAG9033081.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG9007623.1_Tulasnella_sp._JGI_2019a	KAG9007623.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8884257.1_Tulasnella_sp._331	KAG8884257.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8979806.1_Tulasnella_sp._427	KAG8979806.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG9006702.1_Tulasnella_sp._JGI_2019a	KAG9006702.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG9007349.1_Tulasnella_sp._427	KAG9007349.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAG8911118.1_Tulasnella_sp._417	KAG8911118.1	Tulasnella	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Tulasnellaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007388810.1_Punctularia_strigosozonata_HHB_11173SS5	XP_007388810.1	Punctularia	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007388801.1_Punctularia_strigosozonata_HHB_11173SS5	XP_007388801.1	Punctularia	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Punctulariaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIJ36911.1_Sphaerobolus_stellatus_SS14	KIJ36911.1	Sphaerobolus	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIJ36910.1_Sphaerobolus_stellatus_SS14	KIJ36910.1	Sphaerobolus	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Sphaerobolaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007867564.1_Gloeophyllum_trabeum_ATCC11539	XP_007867564.1	Gloeophyllum	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007867180.1_Gloeophyllum_trabeum_ATCC11539	XP_007867180.1	Gloeophyllum	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFK50100.1_Heliocybe_sulcata	TFK50100.1	Heliocybe	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFK46098.1_Heliocybe_sulcata	TFK46098.1	Heliocybe	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	#3B3B3BFF	#9ECAE1	NA	NA
KZT29895.1_Neolentinus_lepideus_HHB14362ss_1	KZT29895.1	Neolentinus	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	#3B3B3BFF	#9ECAE1	NA	NA
KZT20429.1_Neolentinus_lepideus_HHB14362ss_1	KZT20429.1	Neolentinus	Fungi	Basidiomycota	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8519414.1_Gautieria_morchelliformis	KAF8519414.1	Gautieria	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gautieriaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8519415.1_Gautieria_morchelliformis	KAF8519415.1	Gautieria	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gautieriaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8591349.1_Ramaria_rubella	KAF8591349.1	Ramaria	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8591350.1_Ramaria_rubella	KAF8591350.1	Ramaria	Fungi	Basidiomycota	Agaricomycetes	Gomphales	Gomphaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI5117029.1_Coniferiporia_weirii	KAI5117029.1	Coniferiporia	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007262604.1_Fomitiporia_mediterranea_MF3/22	XP_007262604.1	Fomitiporia	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
THH09276.1_Phellinidium_pouzarii	THH09276.1	Phellinidium	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAH8109897.1_Phellopilus_nigrolimitatus	KAH8109897.1	Phellopilus	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
PAV16729.1_Pyrrhoderma_noxium	PAV16729.1	Pyrrhoderma	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
OCB85755.1_Sanghuangporus_baumii	OCB85755.1	Sanghuangporus	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
TDL17933.1_Rickenella_mellea	TDL17933.1	Rickenella	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Rickenellaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAF8524302.1_Hysterangium_stoloniferum	KAF8524302.1	Hysterangium	Fungi	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KDQ59091.1_Jaapia_argillacea_MUCL33604	KDQ59091.1	Jaapia	Fungi	Basidiomycota	Agaricomycetes	Jaapiales	Jaapiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KDQ59092.1_Jaapia_argillacea_MUCL33604	KDQ59092.1	Jaapia	Fungi	Basidiomycota	Agaricomycetes	Jaapiales	Jaapiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047883197.1_Epithele_typhae	XP_047883197.1	Epithele	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Epitheliaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047883199.1_Epithele_typhae	XP_047883199.1	Epithele	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Epitheliaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047883450.1_Epithele_typhae	XP_047883450.1	Epithele	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Epitheliaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047883428.1_Epithele_typhae	XP_047883428.1	Epithele	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Epitheliaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_012181508.1_Fibroporia_radiculosa	XP_012181508.1	Fibroporia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_012183613.1_Fibroporia_radiculosa	XP_012183613.1	Fibroporia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fibroporiaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0926237.1_Antrodia_cinnamomea	KAI0926237.1	Antrodia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0926218.1_Antrodia_cinnamomea	KAI0926218.1	Antrodia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
KZT73200.1_Daedalea_quercina_L_15889	KZT73200.1	Daedalea	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
KZT73202.1_Daedalea_quercina_L_15889	KZT73202.1	Daedalea	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
EPT05587.1_Fomitopsis_schrenkii	EPT05587.1	Fomitopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0734149.1_Fomitopsis_betulina	KAI0734149.1	Fomitopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
EPT05591.1_Fomitopsis_schrenkii	EPT05591.1	Fomitopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
EPT05590.1_Fomitopsis_schrenkii	EPT05590.1	Fomitopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0734152.1_Fomitopsis_betulina	KAI0734152.1	Fomitopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047888041.1_Neoantrodia_serialis	XP_047888041.1	Neoantrodia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047888039.1_Neoantrodia_serialis	XP_047888039.1	Neoantrodia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047780379.1_Rhodofomes_roseus	XP_047780379.1	Rhodofomes	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFY52325.1_Rhodofomes_roseus	TFY52325.1	Rhodofomes	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_047780377.1_Rhodofomes_roseus	XP_047780377.1	Rhodofomes	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
TFY54514.1_Rhodofomes_roseus	TFY54514.1	Rhodofomes	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Fomitopsidaceae	#3B3B3BFF	#9ECAE1	NA	NA
EMD31282.1_Gelatoporia_subvermispora_B	EMD31282.1	Gelatoporia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	#3B3B3BFF	#9ECAE1	NA	NA
EMD34047.1_Gelatoporia_subvermispora_B	EMD34047.1	Gelatoporia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	#3B3B3BFF	#9ECAE1	NA	NA
OCH94830.1_Obba_rivulosa	OCH94830.1	Obba	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	#3B3B3BFF	#9ECAE1	NA	NA
OCH95365.1_Obba_rivulosa	OCH95365.1	Obba	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Gelatoporiaceae	#3B3B3BFF	#9ECAE1	NA	NA
OBZ72041.1_Grifola_frondosa	OBZ72041.1	Grifola	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	#3B3B3BFF	#9ECAE1	NA	NA
OBZ72040.1_Grifola_frondosa	OBZ72040.1	Grifola	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	#3B3B3BFF	#9ECAE1	NA	NA
OBZ72245.1_Grifola_frondosa	OBZ72245.1	Grifola	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Grifolaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0703782.1_Cytidiella_melzeri	KAI0703782.1	Cytidiella	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0703781.1_Cytidiella_melzeri	KAI0703781.1	Cytidiella	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0703797.1_Cytidiella_melzeri	KAI0703797.1	Cytidiella	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0806134.1_Irpex_lacteus	KAI0806134.1	Irpex	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0090273.1_Irpex_rosettiformis	KAI0090273.1	Irpex	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0806135.1_Irpex_lacteus	KAI0806135.1	Irpex	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0090274.1_Irpex_rosettiformis	KAI0090274.1	Irpex	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0090264.1_Irpex_rosettiformis	KAI0090264.1	Irpex	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0806128.1_Irpex_lacteus	KAI0806128.1	Irpex	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0342939.1_Trametopsis_cervina	KAI0342939.1	Trametopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0342938.1_Trametopsis_cervina	KAI0342938.1	Trametopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0346057.1_Trametopsis_cervina	KAI0346057.1	Trametopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Irpicaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_040765321.1_Laetiporus_sulphureus_93_53	XP_040765321.1	Laetiporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_040765330.1_Laetiporus_sulphureus_93_53	XP_040765330.1	Laetiporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_040762919.1_Laetiporus_sulphureus_93_53	XP_040762919.1	Laetiporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Laetiporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ3480565.1_Physisporinus_lineatus	KAJ3480565.1	Physisporinus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ3480567.1_Physisporinus_lineatus	KAJ3480567.1	Physisporinus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	#3B3B3BFF	#9ECAE1	NA	NA
PSR74247.1_Hermanssonia_centrifuga	PSR74247.1	Hermanssonia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	#3B3B3BFF	#9ECAE1	NA	NA
THG96211.1_Hermanssonia_centrifuga	THG96211.1	Hermanssonia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	#3B3B3BFF	#9ECAE1	NA	NA
PSR74237.1_Hermanssonia_centrifuga	PSR74237.1	Hermanssonia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ3555051.1_Phlebia_brevispora	KAJ3555051.1	Phlebia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAJ3534747.1_Phlebia_brevispora	KAJ3534747.1	Phlebia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0078821.1_Panus_rudis_PR_1116ss_1	KAI0078821.1	Panus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Panaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0076161.1_Panus_rudis_PR_1116ss_1	KAI0076161.1	Panus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Panaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0071994.1_Panus_rudis_PR_1116ss_1	KAI0071994.1	Panus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Panaceae	#3B3B3BFF	#9ECAE1	NA	NA
PCH42401.1_Wolfiporia_cocos_MD_104SS10	PCH42401.1	Wolfiporia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phaeolaceae	#3B3B3BFF	#9ECAE1	NA	NA
PCH42354.1_Wolfiporia_cocos_MD_104SS10	PCH42354.1	Wolfiporia	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phaeolaceae	#3B3B3BFF	#9ECAE1	NA	NA
GJE85547.1_Phanerochaete_sordida	GJE85547.1	Phanerochaete	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007393138.1_Phanerochaete_carnosa_HHB_10118_sp	XP_007393138.1	Phanerochaete	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
GJE96238.1_Phanerochaete_sordida	GJE96238.1	Phanerochaete	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
XP_007393767.1_Phanerochaete_carnosa_HHB_10118_sp	XP_007393767.1	Phanerochaete	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIP08019.1_Phlebiopsis_gigantea_11061_1CR5_6	KIP08019.1	Phlebiopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIP08026.1_Phlebiopsis_gigantea_11061_1CR5_6	KIP08026.1	Phlebiopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
KIP10435.1_Phlebiopsis_gigantea_11061_1CR5_6	KIP10435.1	Phlebiopsis	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0792794.1_Abortiporus_biennis	KAI0792794.1	Abortiporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0792777.1_Abortiporus_biennis	KAI0792777.1	Abortiporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0784517.1_Abortiporus_biennis	KAI0784517.1	Abortiporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0694646.1_Cerioporus_squamosus	KAI0694646.1	Cerioporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0714260.1_Cerioporus_squamosus	KAI0714260.1	Cerioporus	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0329306.1_Cubamyces_sp._BRFM1775	KAI0329306.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAH9902607.1_Cubamyces_lactineus	KAH9902607.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0329316.1_Cubamyces_sp._BRFM1775	KAI0329316.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0663764.1_Cubamyces_menziesii	KAI0663764.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0663766.1_Cubamyces_menziesii	KAI0663766.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0327799.1_Cubamyces_sp._BRFM1775	KAI0327799.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAH9902992.1_Cubamyces_lactineus	KAH9902992.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
KAI0661695.1_Cubamyces_menziesii	KAI0661695.1	Cubamyces	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	#3B3B3BFF	#9ECAE1	NA	NA
